alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1737065492.1647,transparent,5276.5013992997,1733273134.1213,"AS42183 NET 360 S.A.R.L",net360,Baalbek,Asia,AS,Lebanon,LB,,false,"NET 360 S.A.R.L",34.0046,36.2154,true,,true,"Baalbek-Hermel Governorate",success,Asia/Beirut,,1736902302,1737065492.1647,8080,http,http://185.82.99.210:8080,false,6110.5041503906,5662,48287,10.49509722145,185.82.99.210
true,1737065492.0592,transparent,6297.0871758279,1710634100.2963,"AS31520 Datagroup Retail",Datagroup-Retail,Kyiv,Europe,EU,Ukraine,UA,,false,"PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",50.4501,30.5234,false,"Pjsc Datagroup",true,"Kyiv City",success,Europe/Kiev,01011,1736901850,1737065492.0592,8080,http,http://176.241.143.197:8080,false,6819.2868232727,15587,229818,6.3515413296388,176.241.143.197
true,1737065389.1353,elite,482.82687527769,1710548263.4531,"AS133957 SOL-BD",SOL-BD,Kāfrul,Asia,AS,Bangladesh,BD,,false,"BTS COMMUNICATIONS LTD",23.7882,90.3736,false,"BTS Communications Ltd.",true,"Dhaka Division",success,Asia/Dhaka,1207,1736851047,1737065491.9688,80,http,http://103.49.202.252:80,false,398.76103401184,323489,120666,72.832457137711,103.49.202.252
true,1737065491.5112,transparent,4107.1221557437,1731443749.8004,"AS9381 HKBN Enterprise Solutions HK Limited",HKBNES-AS-AP,"Kowloon Bay",Asia,AS,"Hong Kong",HK,,false,"HKBN Enterprise Solutions HK Limited",22.324,114.204,false,HKBNES,true,"Kwun Tong",success,Asia/Hong_Kong,,1736887338,1737065491.5112,8002,http,http://218.255.90.106:8002,false,1733.5035800934,16160,66120,19.640252795333,218.255.90.106
true,1737061227.6031,elite,355.58429676122,1733271809.3185,"AS46997 Black Mesa Corporation",NATOLAB,"Lee Center","North America",NA,"United States",US,,false,"Black Mesa Corporation",43.3034,-75.518,false,"Aperture Science Limited",true,"New York",success,America/New_York,13363,1736908243,1737065491.4678,80,http,http://103.152.112.120:80,false,297.65105247498,41703,360,99.14414093146,103.152.112.120
true,1736999986.6291,elite,517.09181536847,1721423199.8719,"AS58224 Iran Telecommunication Company PJS",TCI,Tehran,Asia,AS,Iran,IR,,false,"Iran Telecommunication Company PJS",35.7219,51.3347,false,"Telecommunication Company of Iran",true,Tehran,success,Asia/Tehran,,1736785965,1737065490.6925,80,http,http://185.105.102.179:80,false,304.50510978699,38874,2537,93.87360846152,185.105.102.179
true,1737065490.4874,elite,6695.623213222,1715264455.1693,"AS50599 DATASPACE P.S.A.",DATASPACE,Torun,Europe,EU,Poland,PL,Rudak,true,"Data Space",52.9893,18.6661,false,"Data Space Sp. z o.o",true,Kujawsko-Pomorskie,success,Europe/Warsaw,87-100,1737036516,1737065490.4874,46813,socks4,socks4://195.177.217.131:46813,true,10815.723896027,1339,95565,1.3817799058862,195.177.217.131
true,1737065490.4191,elite,7741.3508331458,1710566226.017,"AS134058 BROBAN INTERNET SERVICES PVT LTD.",BROBAN-AS,Agra,Asia,AS,India,IN,,false,"Broban Internet Services Pvt.ltd",27.1826,78.0256,false,"Broban  PVT Ltd.",true,"Uttar Pradesh",success,Asia/Kolkata,282001,1736915295,1737065490.4191,1080,socks4,socks4://103.47.93.207:1080,true,10847.590684891,1464,130654,1.1081003345494,103.47.93.207
true,1737065489.9944,transparent,6517.6977090564,1710540156.1747,"AS138746 Live Fibernet",LIVEFIBR-AS-IN,Tirupur,Asia,AS,India,IN,,false,"Live Fibernet",11.1424,77.3422,false,,true,"Tamil Nadu",success,Asia/Kolkata,641604,1736900937,1737065489.9944,8080,http,http://103.125.154.161:8080,false,8344.7394371033,16868,400460,4.0419046888778,103.125.154.161
true,1737065489.9886,transparent,7500.7415446767,1736843666.7108,"AS29614 Ghana Telecommunications Company Limited",GHANATEL-AS,Accra,Africa,AF,Ghana,GH,,false,"Vodafone Ghana",5.5486,-0.2012,true,"Ghana Telecommunications Company Limited",false,"Greater Accra Region",success,Africa/Accra,,1736843675,1737065489.9886,3128,http,http://41.204.43.30:3128,false,7926.8753528595,326,2866,10.213032581454,41.204.43.30
true,1737065489.9368,transparent,6297.7878161821,1734554107.2372,"AS37254 Green Flash Trading",GREENFLASH,Pretoria,Africa,AF,"South Africa",ZA,,false,"Green Flash Trading",-25.7599,28.2604,false,"Green Flash Trading",true,Gauteng,success,Africa/Johannesburg,0183,1736974888,1737065489.9368,8088,http,http://41.76.220.35:8088,false,8372.7705478668,3824,32743,10.457516339869,41.76.220.35
true,1737065473.111,transparent,7312.4115823163,1710548050.7325,"AS30844 Liquid Telecommunications Ltd",LIQUID-AS,Harare,Africa,AF,Zimbabwe,ZW,,false,"Liquid Telecommunications Ltd",-17.815,31.0478,false,"LZW Broadband",true,Harare,success,Africa/Harare,,1736728167,1737065489.7947,8080,http,http://197.155.230.206:8080,false,2372.7424144745,24059,405444,5.6015906757345,197.155.230.206
true,1737065489.6616,transparent,5471.6607784403,1737054568.7296,"AS31713 Gateway Communications",GWCOMMS-MPLS,Chicago,"North America",NA,"United States",US,"Near South Side",false,"Gateway Communications",41.8536,-87.6183,false,"PCCW Global, Inc.",false,Illinois,success,America/Chicago,60616,1737054586,1737065489.6616,8080,http,http://63.220.196.123:8080,false,3702.2609710693,29,129,18.354430379747,63.220.196.123
true,1737065489.2397,transparent,5674.4336358352,1732905921.6749,"AS152045 PT Petabyte Network Indonesia",IDNIC-PNT-AS-ID,Situbondo,Asia,AS,Indonesia,ID,,false,"PT Petabyte Network Indonesia",-7.7125,114.0081,false,"PT Petabyte Network Indonesia",true,"East Java",success,Asia/Jakarta,66275,1736534913,1737065489.2397,8085,http,http://210.79.146.107:8085,false,9535.1951122284,6778,52634,11.408469669427,210.79.146.107
true,1737065489.0015,transparent,10308.640520661,1722629804.0449,"AS141960 PT Pelangi Communication Network",IDNIC-PELANGICOMM-AS-ID,Bandung,Asia,AS,Indonesia,ID,,false,"PT Pelangi Communication Network",-6.9311,107.6305,false,"PT Pelangi Communication Network",true,"West Java",success,Asia/Jakarta,40111,1736616973,1737065489.0015,1111,http,http://103.165.253.133:1111,false,4415.2145385742,135,6921,1.9132653061224,103.165.253.133
true,1737065488.7008,transparent,4578.7410304391,1736614242.3543,"AS265606 DIGY NETWORKS","DIGY NETWORKS","Túxpam de Rodríguez Cano","North America",NA,Mexico,MX,,false,"Digy Networks S.A De C.V.",20.837,-97.3623,true,"Digy Networks",false,Veracruz,success,America/Mexico_City,92770,1736614247,1737065488.7008,999,http,http://45.188.125.49:999,false,1702.1894454956,845,5644,13.022037293882,45.188.125.49
true,1737065490.3621,transparent,6542.8288832615,1721444023.3245,"AS137526 Plusnet Inc",PLUSNETINC-AS-AP,Rāngāmāti,Asia,AS,Bangladesh,BD,,false,"Novel Chakma",22.66,92.1687,true,"M/S IT ZONE",true,Chittagong,success,Asia/Dhaka,4500,1736672467,1737065488.2705,6969,http,http://103.186.239.73:6969,false,4565.7675266266,15821,178074,8.1595709017767,103.186.239.73
true,1737065487.7957,anonymous,6938.5417448154,1710562201.9082,"AS270859 VOEX TELECOM LTDA","VOEX TELECOM LTDA",Jaicós,"South America",SA,Brazil,BR,,false,"Voex Telecom Ltda",-7.4556,-41.223,false,"Voex Telecom Ltda",true,Piauí,success,America/Fortaleza,64575,1736850882,1737065487.7957,8084,http,http://179.43.8.15:8084,false,11701.431751251,23920,341055,6.5538735529831,179.43.8.15
true,1737065487.6396,elite,4005.2166924955,1710540133.0589,"AS47583 Hostinger International Limited",AS-HOSTINGER,Mumbai,Asia,AS,India,IN,,true,"HOSTINGER IN",19.0748,72.8856,true,,true,Maharashtra,success,Asia/Kolkata,400017,1736588097,1737065487.6396,80,http,http://89.116.34.113:80,false,12767.758846283,80710,278667,22.458309797232,89.116.34.113
true,1737065232.2276,elite,1916.9516249282,1710634251.4411,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Alibaba Cloud (Singapore) Private Limited",1.35208,103.82,false,"Alibaba.com Singapore E-Commerce Private Limited",true,"North West",success,Asia/Singapore,858877,1736769891,1737065487.3729,80,http,http://8.219.97.248:80,false,456.76565170288,316619,113200,73.663332705162,8.219.97.248
true,1737064796.6173,elite,2188.3268451404,1728577615.2644,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Boydton,"North America",NA,"United States",US,,true,Microsoft,36.677696,-78.37471,false,"Microsoft Azure Cloud (eastus)",true,Virginia,success,America/New_York,23917,1737045536,1737065486.9231,8080,http,http://172.191.74.198:8080,false,3275.0399112701,114792,9183,92.592861464005,172.191.74.198
true,1737065486.7537,transparent,5340.2761670778,1733581267.1845,"AS141065 PT Arozak Bima Yudho Sangkara",IDNIC-ABYSNET-AS-ID,Karawang,Asia,AS,Indonesia,ID,,false,"PT Arozak Bima Yudho Sangkara",-6.3088,107.316,false,"PT Arozak Bima Yudho Sangkara",true,"West Java",success,Asia/Jakarta,41371,1736605924,1737065486.7537,8299,http,http://103.155.168.154:8299,false,5178.1044006348,1908,47138,3.8902255025894,103.155.168.154
true,1737065359.9255,transparent,4568.1345926668,1735392210.4397,"AS58466 CHINANET Guangdong province network",CT-Guangzhou-IDC,Guangzhou,Asia,AS,China,CN,,false,"CHINANET Guangdong province network",23.1181,113.2539,false,"Chinanet GD",true,Guangdong,success,Asia/Shanghai,,1736601846,1737065486.5349,3128,http,http://14.18.126.57:3128,false,5976.4988422394,11472,13290,46.329052580567,14.18.126.57
true,1737065486.3539,transparent,5210.2755404392,1733794051.112,"AS206065 Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS",FDI,Tehran,Asia,AS,Iran,IR,"District 3",false,"Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS",35.7603,51.4316,false,"Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS",true,Tehran,success,Asia/Tehran,,1736904363,1737065486.3539,443,http,http://46.34.165.86:443,false,2876.9471645355,2948,10312,22.232277526395,46.34.165.86
true,1737065486.3373,transparent,6189.6880288397,1734211636.8381,"AS8053 IFX Networks Venezuela C.A.","IFX Networks Venezuela C.A.",Caracas,"South America",SA,Venezuela,VE,,false,"IFX Networks Venezuela C.A.",10.4873,-66.8738,false,"IFX Networks Venezuela C.A",true,"Distrito Federal",success,America/Caracas,,1736631938,1737065486.3373,999,http,http://190.94.213.108:999,false,3705.9590816498,1941,38823,4.7615543126288,190.94.213.108
true,1737065486.2344,transparent,5998.0317009637,1710897800.6465,"AS269931 WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L","WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L","Mejía de Navarrete","North America",NA,"Dominican Republic",DO,,false,"WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L",19.5701,-70.8812,true,"WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L",true,"Santiago Province",success,America/Santo_Domingo,,1737055375,1737065486.2344,999,http,http://200.125.168.56:999,false,1559.1857433319,27010,358136,7.0129249687132,200.125.168.56
true,1737065486.1205,transparent,6500.5290285157,1710540049.0708,"AS21003 General Post and Telecommunication Company (GPTC)",GPTC-AS,Tripoli,Africa,AF,Libya,LY,,false,"LTT Autonomous System, Tripoli Libya",32.9001,13.1874,false,Rawafed,true,Tripoli,success,Africa/Tripoli,,1736902232,1737065486.1205,8080,http,http://102.68.128.215:8080,false,2784.1384410858,29479,313597,8.5925567512738,102.68.128.215
true,1737065485.6627,elite,4609.2654985968,1710701275.3545,"AS41164 Telia Norge AS",GET-NO,Oslo,Europe,EU,Norway,NO,,false,"Get AS",59.9016,10.7343,false,,true,"Oslo County",success,Europe/Oslo,0109,1736881345,1737065485.6627,8080,http,http://84.214.150.146:8080,false,4000.4193782806,19536,270304,6.7402704940657,84.214.150.146
true,1737065485.5688,elite,10528.146453287,1720613042.2171,"AS134419 Beihai",CHINATELECOM-Guangxi-Beihai-MAN,Liuzhou,Asia,AS,China,CN,,false,Beihai,24.3255,109.415,false,"Chinanet GX",false,Guangxi,success,Asia/Shanghai,545000,1736475698,1737065485.5688,8888,socks4,socks4://222.218.152.92:8888,true,10779.962062836,261,49660,0.52282606518299,222.218.152.92
true,1737065309.3552,elite,3121.6462664364,1722396736.6688,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Akamai Technologies, Inc.",1.35208,103.82,false,Linode,false,"North West",success,Asia/Singapore,858877,1736913095,1737065485.1109,80,http,http://143.42.66.91:80,false,2209.9187374115,180830,40682,81.634403553758,143.42.66.91
true,1737065484.6272,transparent,9885.5330944061,1737065484.6272,"AS20473 The Constant Company, LLC",AS-VULTR,Bengaluru,Asia,AS,India,IN,,true,"The Constant Company, LLC",12.9634,77.5855,false,"The Constant Company, LLC",false,Karnataka,success,Asia/Kolkata,560066,1737065504,1737065484.6272,3129,http,http://139.84.155.98:3129,false,9885.5330944061,1,0,100,139.84.155.98
true,1737065484.3601,transparent,6793.3132585209,1721779460.3037,"AS28330 IFTNET Telecomunicacoes Ltda","IFTNET Telecomunicacoes Ltda","São José do Rio Preto","South America",SA,Brazil,BR,,false,"IFTNET Telecomunicacoes Ltda",-20.7701,-49.3577,false,"IFTNET Telecomunicacoes Ltda",true,"São Paulo",success,America/Sao_Paulo,15000,1736470944,1737065484.3601,8080,http,http://186.237.131.122:8080,false,12638.113021851,17454,180685,8.8089674420483,186.237.131.122
true,1737065483.9937,transparent,6940.1466396095,1715611682.3722,"AS17451 BIZNET NETWORKS",BIZNET-AS-AP,Jakarta,Asia,AS,Indonesia,ID,,false,"Biznet Networks",-6.20876,106.846,false,"BP Blud Margono Soekarjo",true,Jakarta,success,Asia/Jakarta,,1736902100,1737065483.9937,7777,http,http://112.78.134.133:7777,false,4952.7213573456,16888,138430,10.873176322126,112.78.134.133
true,1737065170.2296,anonymous,2627.3443052175,1730710991.5711,"AS4230 CLARO S.A.","CLARO S.A.","São Paulo","South America",SA,Brazil,BR,,false,"Claro S.A",-23.5558,-46.6396,false,"Telcabos - Telecomunicações e Informática",true,"São Paulo",success,America/Sao_Paulo,01000-000,1736759485,1737065483.7686,80,http,http://189.22.234.34:80,false,3754.4629573822,45203,37994,54.332487950287,189.22.234.34
true,1737065363.6802,transparent,5257.6107880154,1710700932.0676,"AS10429 TELEFÔNICA BRASIL S.A","TELEFÔNICA BRASIL S.A","São Paulo","South America",SA,Brazil,BR,,false,Vivo,-23.6283,-46.6409,false,"TELEF�NICA BRASIL S.A",true,"São Paulo",success,America/Sao_Paulo,01000,1736685521,1737065483.5279,3128,http,http://201.91.82.155:3128,false,9187.3877048492,211644,187668,53.002163721601,201.91.82.155
true,1737065412.4465,elite,2410.478578662,1710543127.0076,"AS263812 SONDATECH S.A.S.","SONDATECH S.A.S.",Córdoba,"South America",SA,Argentina,AR,"Nueva Córdoba",false,"Sondatech S.A.S.",-31.4286,-64.1849,false,"IPXON Networks Argentina - Cordoba",true,Cordoba,success,America/Argentina/Cordoba,5000,1736723107,1737065483.4432,80,http,http://190.103.177.131:80,false,1062.6106262207,307352,126695,70.810764732852,190.103.177.131
true,1737065483.3255,elite,3332.0152814688,1731134466.329,"AS200185 Aruba SAS",XANDMAIL-ASN,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Aruba GmbH Cloud Network DC05",50.1187,8.6842,false,"Aruba GmbH",true,Hesse,success,Europe/Berlin,60313,1736901987,1737065483.3255,4001,http,http://217.61.105.211:4001,false,4247.6801872253,2682,13315,16.765643558167,217.61.105.211
true,1737065483.2031,elite,8821.9245948284,1710552041.2599,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,"Salt Lake City","North America",NA,"United States",US,,true,"Unified Layer",40.7608,-111.891,false,"Unified Layer",true,Utah,success,America/Denver,84138,1736902365,1737065483.2031,80,http,http://162.241.207.217:80,false,7609.9858283997,82172,319046,20.480636461973,162.241.207.217
true,1737065482.9653,elite,560.06289123737,1710545892.339,"AS22612 Namecheap, Inc.",NAMECHEAP-NET,"Los Angeles","North America",NA,"United States",US,"West Los Angeles",true,"Namecheap, Inc.",34.0356,-118.442,false,"Namecheap, Inc.",true,California,success,America/Los_Angeles,90064,1736723460,1737065482.9653,3128,http,http://66.29.154.105:3128,false,522.97067642212,107871,241818,30.847696095674,66.29.154.105
true,1737065482.9452,elite,6152.0723239155,1710543532.4712,"AS37545 Burundi Backbone System SM",BBSS,Bujumbura,Africa,AF,Burundi,BI,,false,"Burundi Backbone System SM",-3.378,29.3605,false,"Burundi Backbone System SM",true,"Bujumbura Mairie Province",success,Africa/Bujumbura,,1736901938,1737065482.9452,8081,http,http://102.134.98.222:8081,false,6018.2633399963,25740,97046,20.963302005115,102.134.98.222
true,1737065443.8519,elite,458.08653036753,1737065131.4637,"AS43647 SERVERCORE CIS LLC",AS-SERVERCORE-UZ,Tashkent,Asia,AS,Uzbekistan,UZ,,false,"Servercore UZ",41.2615,69.2177,false,,false,Tashkent,success,Asia/Tashkent,,1737065132,1737065482.8459,3128,http,http://213.148.22.66:3128,false,410.28118133545,6,1,85.714285714286,213.148.22.66
true,1737065482.8169,transparent,661.57412528992,1737065482.8169,"AS45899 VNPT Corp",VNPT-AS-VN,"Can Tho",Asia,AS,Vietnam,VN,,false,VNPT-VNNIC,10.0337,105.7963,false,"VietNam Post and Telecom Corporation",false,"Can Tho",success,Asia/Ho_Chi_Minh,900000,1737065484,1737065482.8169,8080,http,http://14.167.210.117:8080,false,661.57412528992,1,0,100,14.167.210.117
true,1737065299.8846,elite,1213.446944952,1737063350.3299,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Hangzhou,Asia,AS,China,CN,,false,"China Unicom Zhejiang Province Network",30.2742,120.155,false,,false,Zhejiang,success,Asia/Shanghai,310000,1737063352,1737065482.4437,8085,http,http://101.66.198.140:8085,false,926.08404159546,16,15,51.612903225806,101.66.198.140
true,1737065409.6255,elite,3318.6019762063,1729682497.7529,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1736508403,1737065482.3131,6745,http,http://67.43.228.250:6745,false,8290.9398078918,325,40404,0.7979572294925,67.43.228.250
true,1737065482.2334,elite,6411.4491910511,1710588369.3469,"AS205254 Valin Company for General Trading and Communication LTD",Valeen,Baghdad,Asia,AS,Iraq,IQ,,false,"Valin Company for General Trading and Communication LTD",33.3406,44.4009,true,"Valin Company General Trading and Communication LTD",true,Baghdad,success,Asia/Baghdad,,1736766336,1737065482.2334,9812,http,http://46.161.196.222:9812,false,3598.7863540649,36392,391624,8.502485888378,46.161.196.222
true,1737065482.2275,transparent,5546.9266564276,1734274495.2006,"AS138134 PT Tunas Link Indonesia",TLINK-AS-ID,Menggala,Asia,AS,Indonesia,ID,,false,TLINK,-4.47131,105.252,false,,true,Lampung,success,Asia/Jakarta,,1736693993,1737065482.2275,3127,http,http://103.133.61.187:3127,false,12226.803541183,4695,35690,11.62560356568,103.133.61.187
true,1737065481.7724,transparent,6063.7967564234,1722193607.9546,"AS138296 Juweriyah Networks Private Limited",STARNET7-AS,Mumbai,Asia,AS,India,IN,,false,"Juweriyah Networks Private Limited",19.0748,72.8856,false,VRK,false,Maharashtra,success,Asia/Kolkata,400017,1736710282,1737065481.7724,58080,http,http://103.173.244.210:58080,false,3671.1540222168,22798,203353,10.080875167477,103.173.244.210
true,1737065481.6399,transparent,6026.9957083748,1721543553.7333,"AS138296 Juweriyah Networks Private Limited",STARNET7-AS,Mumbai,Asia,AS,India,IN,,false,"Juweriyah Networks Private Limited",19.0748,72.8856,false,"Juweriyah Networks Private Limited",true,Maharashtra,success,Asia/Kolkata,400013,1736666889,1737065481.6399,58080,http,http://103.41.33.169:58080,false,5794.5916652679,24049,216032,10.017035917045,103.41.33.169
true,1737065195.1039,elite,2611.6625484155,1735763148.357,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1736997558,1737065481.5953,3801,http,http://72.10.164.178:3801,false,2863.288640976,49,8236,0.59143029571515,72.10.164.178
true,1737065423.5759,elite,3968.9551084202,1710550885.3764,"AS16276 OVH SAS",OVH,Gravelines,Europe,EU,France,FR,,true,"OVH SAS",50.9959,2.11757,false,OVH,true,Hauts-de-France,success,Europe/Paris,59820,1736729777,1737065481.3797,80,http,http://217.182.210.152:80,false,1172.4278926849,90624,296008,23.439342837634,217.182.210.152
true,1737065481.001,elite,851.08160742239,1730142510.3512,"AS24940 Hetzner Online GmbH",HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",49.4527,11.0783,false,Hetzner,true,Bavaria,success,Europe/Berlin,90403,1736797360,1737065481.001,4145,http,http://116.203.139.209:4145,false,48.630952835083,1863,77097,2.3594224924012,116.203.139.209
true,1737065477.7069,transparent,7431.3023823317,1735032907.6136,"AS34702 Aktsiaselts WaveCom",WAVECOM-AS,Tallinn,Europe,EU,Estonia,EE,,true,"Aktsiaselts WaveCom",59.4381,24.7369,false,"3NT SOLUTIONS LLP",true,Harjumaa,success,Europe/Tallinn,,1736901458,1737065480.7757,3128,http,http://38.180.44.211:3128,false,4646.7468738556,1146,14019,7.5568743818002,38.180.44.211
true,1737065480.6061,transparent,5745.1740524511,1736146586.7577,"AS132199 Globe Telecom Inc.",GLOBE-MOBILE-5TH-GEN-AS,Nasugbu,Asia,AS,Philippines,PH,,false,"Globe Telecom",14.0727,120.6228,true,,false,Calabarzon,success,Asia/Manila,4231,1736751429,1737065480.6061,8080,http,http://112.198.178.35:8080,false,1592.6170349121,1462,12065,10.808013602425,112.198.178.35
true,1737065480.5891,transparent,6567.9337870331,1710639536.0795,"AS263213 VISION NET","VISION NET","General Roca","South America",SA,Argentina,AR,,false,"Vision NET",-39.0421,-67.5476,false,VISION,true,"Rio Negro",success,America/Argentina/Salta,8332,1736816789,1737065480.5891,8080,http,http://191.97.96.86:8080,false,1605.3388118744,23575,400744,5.5559614346753,191.97.96.86
true,1737065480.5511,elite,2267.4314202203,1736968248.595,"AS14618 Amazon.com, Inc.",AMAZON-AES,Ashburn,"North America",NA,"United States",US,,true,"Amazon.com, Inc.",39.0438,-77.4874,false,"AWS EC2 (us-east-1)",false,Virginia,success,America/New_York,20149,1736968249,1737065480.5511,8888,http,http://54.210.223.246:8888,false,4215.5385017395,450,963,31.847133757962,54.210.223.246
true,1737065480.5338,transparent,587.44835853577,1737065480.5338,"AS149713 PT Lentera Digital Nusantara",IDNIC-LDN-AS-ID,Ploso,Asia,AS,Indonesia,ID,,false,"PT Lentera Digital Nusantara",-8.08278,111.06,false,"PT Lentera Digital Nusantara",false,"East Java",success,Asia/Jakarta,,1737065481,1737065480.5338,3125,http,http://103.186.193.153:3125,false,587.44835853577,1,0,100,103.186.193.153
true,1737065480.4691,transparent,4949.4166755584,1733864169.8615,"AS31549 Aria Shatel PJSC",RASANA,Tehran,Asia,AS,Iran,IR,,false,"SHATEL DSL Network",35.6892,51.389,false,"Arya Rasana Tadbir Co.",true,Tehran,success,Asia/Tehran,,1736888424,1737065480.4691,8080,http,http://84.241.6.102:8080,false,10299.324989319,5146,40216,11.344296988669,84.241.6.102
true,1737065422.7405,elite,4286.884509204,1710587912.2664,"AS30844 Liquid Telecommunications Ltd",LIQUID-AS,London,Europe,EU,"United Kingdom",GB,,false,"Liquid Telecommunications Ltd",51.5072,-0.127586,false,Rwandatel,true,England,success,Europe/London,W1B,1736902423,1737065480.2864,80,http,http://41.173.24.38:80,false,2685.8801841736,78567,270870,22.48388121464,41.173.24.38
true,1737065275.7785,elite,2966.692837251,1715655184.252,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1737023827,1737065480.1179,9869,http,http://67.43.227.230:9869,false,11247.500419617,787,121894,0.64150112894417,67.43.227.230
true,1737065479.955,anonymous,4138.0803834243,1736269020.6914,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Osaka,Asia,AS,Japan,JP,,true,"Oracle Corporation",34.8225,135.4711,false,"Oracle Cloud Infrastructure (ap-osaka-1)",false,Ōsaka,success,Asia/Tokyo,562-0021,1736873944,1737065479.955,3128,http,http://168.138.55.69:3128,false,4781.9702625275,2968,8685,25.46983609371,168.138.55.69
true,1737065479.8211,transparent,6171.27853366,1732844159.8486,"AS23688 Link3 Technologies Ltd.",LINK3-TECH-AS-BD-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"Link3 Technologies Limited",23.8672,90.3927,false,"Corporate Subscriber",true,"Dhaka Division",success,Asia/Dhaka,1230,1736473206,1737065479.8211,58080,http,http://27.147.142.17:58080,false,6808.1052303314,5087,55121,8.4490433165028,27.147.142.17
true,1737064949.2838,elite,3366.9551090544,1710545864.1563,"AS57286 GIGAS HOSTING S.A.",ASGIGAS,Alcobendas,Europe,EU,Spain,ES,,true,"Gigas Hosting SL",40.525,-3.65578,false,"Gigas Hosting S.L.",true,Madrid,success,Europe/Madrid,28108,1736723051,1737065479.3608,80,http,http://195.114.209.50:80,false,4197.9031562805,248847,180908,57.904387383509,195.114.209.50
true,1737065429.1977,transparent,7744.9220136796,1730189566.4015,"AS329130 TAQNYAT ALJEEL COMPANY FOR COMMUNICATION AND INFORMATION TECHNOLOGY LTD",TACF1-AS,Benghazi,Africa,AF,Libya,LY,,false,"Taqnyat Aljeel Company for Communication and Information Technology LTD",32.1194,20.0868,false,"Taqnyat Aljeel Company Communication and Information Technology LTD",true,"Sha'biyat Banghazi",success,Africa/Tripoli,,1736901812,1737065479.3036,1976,http,http://102.214.164.243:1976,false,4586.2994194031,1538,36994,3.9914875947265,102.214.164.243
true,1737065478.6841,elite,2485.2654487304,1733876239.0722,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",true,Shanghai,success,Asia/Shanghai,,1736905300,1737065478.6841,8089,http,http://218.78.55.172:8089,false,2415.4937267303,16764,28853,36.749457439113,218.78.55.172
true,1737064983.5578,elite,1301.275231027,1710817458.1655,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5794,126.9754,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,04524,1736996556,1737065478.514,3128,http,http://8.213.151.128:3128,false,745.6738948822,248377,106698,69.950573822432,8.213.151.128
true,1737065478.402,transparent,4212.5171817403,1731432683.226,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Shizishan,Asia,AS,China,CN,,false,Chinanet,30.5454,114.342,false,"Chinanet HB",true,Hubei,success,Asia/Shanghai,,1736876215,1737065478.402,18666,http,http://221.233.71.150:18666,false,7948.9345550537,13881,68578,16.833820444099,221.233.71.150
